Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Immortal Sword,4,100.0,0.0,0,0,2
Immortal Sword,5,100.0,0.0,0,0,2
Immortal Sword,6,100.0,0.0,0,0,2
Immortal Sword,7,45.0,25.0,0,1,3
Immortal Sword,8,40.0,25.0,0,2,3
Immortal Sword,9,35.0,25.0,0,2,3
Immortal Sword,10,30.0,25.0,1,2,6
Immortal Sword,11,25.0,25.0,1,2,9
Immortal Sword,12,20.0,25.0,1,2,14
Immortal Sword,13,15.0,25.0,1,2,24
Immortal Sword,14,5.0,25.0,1,2,36
Immortal Sword,15,1.0,25.0,1,2,61
Immortal Tiara,1,100.0,0.0,0,0,0
Immortal Tiara,2,100.0,0.0,0,0,0
Immortal Tiara,3,100.0,0.0,0,0,0
Immortal Tiara,4,100.0,0.0,0,0,0
Immortal Tiara,5,100.0,0.0,0,0,0
Immortal Tiara,6,100.0,0.0,0,0,0
Immortal Tiara,7,45.0,25.0,0,1,0
Immortal Tiara,8,40.0,25.0,0,2,0
Immortal Tiara,9,35.0,25.0,0,2,0
Immortal Tiara,10,30.0,25.0,1,2,1
Immortal Tiara,11,25.0,25.0,1,2,1
Immortal Tiara,12,20.0,25.0,1,2,2
Immortal Tiara,13,15.0,25.0,1,2,4
Immortal Tiara,14,5.0,25.0,1,2,6
Immortal Tiara,15,1.0,25.0,1,2,10
Immortal Tights,1,100.0,0.0,0,0,0
Immortal Tights,2,100.0,0.0,0,0,0
Immortal Tights,3,100.0,0.0,0,0,0
Immortal Tights,4,100.0,0.0,0,0,0
Immortal Tights,5,100.0,0.0,0,0,0
Immortal Tights,6,100.0,0.0,0,0,0
Immortal Tights,7,45.0,25.0,0,1,0
Immortal Tights,8,40.0,25.0,0,2,0
Immortal Tights,9,35.0,25.0,0,2,1
Immortal Tights,10,30.0,25.0,1,2,1
Immortal Tights,11,25.0,25.0,1,2,2
Immortal Tights,12,20.0,25.0,1,2,4
Immortal Tights,13,15.0,25.0,1,2,6
Immortal Tights,14,5.0,25.0,1,2,10
Immortal Tights,15,1.0,25.0,1,2,16
Immortal Trousers,1,100.0,0.0,0,0,0
Immortal Trousers,2,100.0,0.0,0,0,0
Immortal Trousers,3,100.0,0.0,0,0,0
Immortal Trousers,4,100.0,0.0,0,0,0
Immortal Trousers,5,100.0,0.0,0,0,0
Immortal Trousers,6,100.0,0.0,0,0,0
Immortal Trousers,7,45.0,25.0,0,1,0
Immortal Trousers,8,40.0,25.0,0,2,0
Immortal Trousers,9,35.0,25.0,0,2,1
Immortal Trousers,10,30.0,25.0,1,2,1
Immortal Trousers,11,25.0,25.0,1,2,2
Immortal Trousers,12,20.0,25.0,1,2,4
Immortal Trousers,13,15.0,25.0,1,2,6
Immortal Trousers,14,5.0,25.0,1,2,10
Immortal Trousers,15,1.0,25.0,1,2,16
Immortal Tunic,1,100.0,0.0,0,0,0
Immortal Tunic,2,100.0,0.0,0,0,0
Immortal Tunic,3,100.0,0.0,0,0,0
Immortal Tunic,4,100.0,0.0,0,0,0
Immortal Tunic,5,100.0,0.0,0,0,0
Immortal Tunic,6,100.0,0.0,0,0,0
Immortal Tunic,7,45.0,25.0,0,1,1
Immortal Tunic,8,40.0,25.0,0,2,1
Immortal Tunic,9,35.0,25.0,0,2,1
Immortal Tunic,10,30.0,25.0,1,2,2
Immortal Tunic,11,25.0,25.0,1,2,3
Immortal Tunic,12,20.0,25.0,1,2,5
Immortal Tunic,13,15.0,25.0,1,2,8
Immortal Tunic,14,5.0,25.0,1,2,12
Immortal Tunic,15,1.0,25.0,1,2,21
Immortal Vest,1,100.0,0.0,0,0,0
Immortal Vest,2,100.0,0.0,0,0,0
Immortal Vest,3,100.0,0.0,0,0,0
Immortal Vest,4,100.0,0.0,0,0,0
Immortal Vest,5,100.0,0.0,0,0,0
Immortal Vest,6,100.0,0.0,0,0,0
Immortal Vest,7,45.0,25.0,0,1,1
Immortal Vest,8,40.0,25.0,0,2,1
Immortal Vest,9,35.0,25.0,0,2,1
Immortal Vest,10,30.0,25.0,1,2,2
Immortal Vest,11,25.0,25.0,1,2,3
Immortal Vest,12,20.0,25.0,1,2,5
Immortal Vest,13,15.0,25.0,1,2,8
Immortal Vest,14,5.0,25.0,1,2,12
Immortal Vest,15,1.0,25.0,1,2,21
Immortal Voodoo Doll,1,100.0,0.0,0,0,1
Immortal Voodoo Doll,2,100.0,0.0,0,0,1
Immortal Voodoo Doll,3,100.0,0.0,0,0,1
Immortal Voodoo Doll,4,100.0,0.0,0,0,2
Immortal Voodoo Doll,5,100.0,0.0,0,0,2
Immortal Voodoo Doll,6,100.0,0.0,0,0,2
Immortal Voodoo Doll,7,45.0,25.0,0,1,3
Immortal Voodoo Doll,8,40.0,25.0,0,2,3
Immortal Voodoo Doll,9,35.0,25.0,0,2,3
Immortal Voodoo Doll,10,30.0,25.0,1,2,6
Immortal Voodoo Doll,11,25.0,25.0,1,2,9
Immortal Voodoo Doll,12,20.0,25.0,1,2,14
Immortal Voodoo Doll,13,15.0,25.0,1,2,24
Immortal Voodoo Doll,14,5.0,25.0,1,2,36
Immortal Voodoo Doll,15,1.0,25.0,1,2,61
Immortal Wand,1,100.0,0.0,0,0,1
Immortal Wand,2,100.0,0.0,0,0,1
Immortal Wand,3,100.0,0.0,0,0,1
Immortal Wand,4,100.0,0.0,0,0,2
Immortal Wand,5,100.0,0.0,0,0,2
Immortal Wand,6,100.0,0.0,0,0,2
Immortal Wand,7,45.0,25.0,0,1,3
Immortal Wand,8,40.0,25.0,0,2,3
Immortal Wand,9,35.0,25.0,0,2,3
Immortal Wand,10,30.0,25.0,1,2,6
Immortal Wand,11,25.0,25.0,1,2,9
Immortal Wand,12,20.0,25.0,1,2,14
Immortal Wand,13,15.0,25.0,1,2,24
Immortal Wand,14,5.0,25.0,1,2,36
Immortal Wand,15,1.0,25.0,1,2,61
Immortal Wrist Guards,1,100.0,0.0,0,0,0
Immortal Wrist Guards,2,100.0,0.0,0,0,0
Immortal Wrist Guards,3,100.0,0.0,0,0,0
Immortal Wrist Guards,4,100.0,0.0,0,0,0
Immortal Wrist Guards,5,100.0,0.0,0,0,0
Immortal Wrist Guards,6,100.0,0.0,0,0,0
Immortal Wrist Guards,7,45.0,25.0,0,1,0
Immortal Wrist Guards,8,40.0,25.0,0,2,0
Immortal Wrist Guards,9,35.0,25.0,0,2,0
Immortal Wrist Guards,10,30.0,25.0,1,2,0
Immortal Wrist Guards,11,25.0,25.0,1,2,0
Immortal Wrist Guards,12,20.0,25.0,1,2,1
Immortal Wrist Guards,13,15.0,25.0,1,2,2
Immortal Wrist Guards,14,5.0,25.0,1,2,3
Immortal Wrist Guards,15,1.0,25.0,1,2,6
Manticore Arm Blade,1,100.0,0.0,0,0,0
Manticore Arm Blade,2,100.0,0.0,0,0,0
Manticore Arm Blade,3,100.0,0.0,0,0,0
Manticore Arm Blade,4,100.0,0.0,0,0,0
Manticore Arm Blade,5,100.0,0.0,0,0,0
Manticore Arm Blade,6,100.0,0.0,0,0,0
Manticore Arm Blade,7,45.0,25.0,0,1,1
Manticore Arm Blade,8,40.0,25.0,0,2,1
Manticore Arm Blade,9,35.0,25.0,0,2,1
Manticore Arm Blade,10,30.0,25.0,1,2,2
Manticore Arm Blade,11,25.0,25.0,1,2,3
Manticore Arm Blade,12,20.0,25.0,1,2,4
Manticore Arm Blade,13,15.0,25.0,1,2,8
Manticore Arm Blade,14,5.0,25.0,1,2,12
Manticore Arm Blade,15,1.0,25.0,1,2,20
Manticore Armour,1,100.0,0.0,0,0,0
Manticore Armour,2,100.0,0.0,0,0,0
Manticore Armour,3,100.0,0.0,0,0,0
Manticore Armour,4,100.0,0.0,0,0,0
Manticore Armour,5,100.0,0.0,0,0,0
Manticore Armour,6,100.0,0.0,0,0,0
Manticore Armour,7,45.0,25.0,0,1,0
Manticore Armour,8,40.0,25.0,0,2,0
Manticore Armour,9,35.0,25.0,0,2,0
Manticore Armour,10,30.0,25.0,1,2,1
Manticore Armour,11,25.0,25.0,1,2,2
Manticore Armour,12,20.0,25.0,1,2,3
Manticore Armour,13,15.0,25.0,1,2,5
Manticore Armour,14,5.0,25.0,1,2,8
Manticore Armour,15,1.0,25.0,1,2,14
Manticore Axe,1,100.0,0.0,0,0,0
Manticore Axe,2,100.0,0.0,0,0,1
Manticore Axe,3,100.0,0.0,0,0,1
Manticore Axe,4,100.0,0.0,0,0,1
Manticore Axe,5,100.0,0.0,0,0,1
Manticore Axe,6,100.0,0.0,0,0,1
Manticore Axe,7,45.0,25.0,0,1,2
Manticore Axe,8,40.0,25.0,0,2,2
Manticore Axe,9,35.0,25.0,0,2,2
Manticore Axe,10,30.0,25.0,1,2,4
Manticore Axe,11,25.0,25.0,1,2,6
Manticore Axe,12,20.0,25.0,1,2,9
Manticore Axe,13,15.0,25.0,1,2,16
Manticore Axe,14,5.0,25.0,1,2,24
Manticore Axe,15,1.0,25.0,1,2,41
Manticore Beret,1,100.0,0.0,0,0,0
Manticore Beret,2,100.0,0.0,0,0,0
Manticore Beret,3,100.0,0.0,0,0,0
Manticore Beret,4,100.0,0.0,0,0,0
Manticore Beret,5,100.0,0.0,0,0,0
Manticore Beret,6,100.0,0.0,0,0,0
Manticore Beret,7,45.0,25.0,0,1,0
Manticore Beret,8,40.0,25.0,0,2,0
Manticore Beret,9,35.0,25.0,0,2,0
Manticore Beret,10,30.0,25.0,1,2,0
Manticore Beret,11,25.0,25.0,1,2,1
Manticore Beret,12,20.0,25.0,1,2,1
Manticore Beret,13,15.0,25.0,1,2,2
Manticore Beret,14,5.0,25.0,1,2,4
Manticore Beret,15,1.0,25.0,1,2,7
Manticore Blouse,1,100.0,0.0,0,0,0
Manticore Blouse,2,100.0,0.0,0,0,0
Manticore Blouse,3,100.0,0.0,0,0,0
Manticore Blouse,4,100.0,0.0,0,0,0
Manticore Blouse,5,100.0,0.0,0,0,0
Manticore Blouse,6,100.0,0.0,0,0,0
Manticore Blouse,7,45.0,25.0,0,1,0
Manticore Blouse,8,40.0,25.0,0,2,0
Manticore Blouse,9,35.0,25.0,0,2,0
Manticore Blouse,10,30.0,25.0,1,2,1
Manticore Blouse,11,25.0,25.0,1,2,2
Manticore Blouse,12,20.0,25.0,1,2,3
Manticore Blouse,13,15.0,25.0,1,2,5
Manticore Blouse,14,5.0,25.0,1,2,8
Manticore Blouse,15,1.0,25.0,1,2,14
Manticore Bonnet,1,100.0,0.0,0,0,0
Manticore Bonnet,2,100.0,0.0,0,0,0
Manticore Bonnet,3,100.0,0.0,0,0,0
Manticore Bonnet,4,100.0,0.0,0,0,0
Manticore Bonnet,5,100.0,0.0,0,0,0
Manticore Bonnet,6,100.0,0.0,0,0,0
Manticore Bonnet,7,45.0,25.0,0,1,0
Manticore Bonnet,8,40.0,25.0,0,2,0
Manticore Bonnet,9,35.0,25.0,0,2,0
Manticore Bonnet,10,30.0,25.0,1,2,0
Manticore Bonnet,11,25.0,25.0,1,2,1
Manticore Bonnet,12,20.0,25.0,1,2,1
Manticore Bonnet,13,15.0,25.0,1,2,2
Manticore Bonnet,14,5.0,25.0,1,2,4
Manticore Bonnet,15,1.0,25.0,1,2,7
Manticore Booties,1,100.0,0.0,0,0,0
Manticore Booties,2,100.0,0.0,0,0,0
Manticore Booties,3,100.0,0.0,0,0,0
Manticore Booties,4,100.0,0.0,0,0,0
Manticore Booties,5,100.0,0.0,0,0,0
Manticore Booties,6,100.0,0.0,0,0,0
Manticore Booties,7,45.0,25.0,0,1,0
Manticore Booties,8,40.0,25.0,0,2,0
Manticore Booties,9,35.0,25.0,0,2,0
Manticore Booties,10,30.0,25.0,1,2,0
Manticore Booties,11,25.0,25.0,1,2,0
Manticore Booties,12,20.0,25.0,1,2,0
Manticore Booties,13,15.0,25.0,1,2,1
Manticore Booties,14,5.0,25.0,1,2,2
Manticore Booties,15,1.0,25.0,1,2,4
Manticore Boots,1,100.0,0.0,0,0,0
Manticore Boots,2,100.0,0.0,0,0,0
Manticore Boots,3,100.0,0.0,0,0,0
Manticore Boots,4,100.0,0.0,0,0,0
Manticore Boots,5,100.0,0.0,0,0,0
Manticore Boots,6,100.0,0.0,0,0,0
Manticore Boots,7,45.0,25.0,0,1,0
Manticore Boots,8,40.0,25.0,0,2,0
Manticore Boots,9,35.0,25.0,0,2,0
Manticore Boots,10,30.0,25.0,1,2,0
Manticore Boots,11,25.0,25.0,1,2,0
Manticore Boots,12,20.0,25.0,1,2,0
Manticore Boots,13,15.0,25.0,1,2,1
Manticore Boots,14,5.0,25.0,1,2,2
Manticore Boots,15,1.0,25.0,1,2,4
Manticore Bracelets,1,100.0,0.0,0,0,0
Manticore Bracelets,2,100.0,0.0,0,0,0
Manticore Bracelets,3,100.0,0.0,0,0,0
Manticore Bracelets,4,100.0,0.0,0,0,0
Manticore Bracelets,5,100.0,0.0,0,0,0
Manticore Bracelets,6,100.0,0.0,0,0,0
Manticore Bracelets,7,45.0,25.0,0,1,1
Manticore Bracelets,8,40.0,25.0,0,2,1
Manticore Bracelets,9,35.0,25.0,0,2,1
Manticore Bracelets,10,30.0,25.0,1,2,2
Manticore Bracelets,11,25.0,25.0,1,2,3
Manticore Bracelets,12,20.0,25.0,1,2,4
Manticore Bracelets,13,15.0,25.0,1,2,8
Manticore Bracelets,14,5.0,25.0,1,2,12
Manticore Bracelets,15,1.0,25.0,1,2,20
Manticore Bubble Gun,1,100.0,0.0,0,0,0
Manticore Bubble Gun,2,100.0,0.0,0,0,1
Manticore Bubble Gun,3,100.0,0.0,0,0,1
Manticore Bubble Gun,4,100.0,0.0,0,0,1
Manticore Bubble Gun,5,100.0,0.0,0,0,1
Manticore Bubble Gun,6,100.0,0.0,0,0,1
Manticore Bubble Gun,7,45.0,25.0,0,1,2
Manticore Bubble Gun,8,40.0,25.0,0,2,2
Manticore Bubble Gun,9,35.0,25.0,0,2,2
Manticore Bubble Gun,10,30.0,25.0,1,2,4
Manticore Bubble Gun,11,25.0,25.0,1,2,6
Manticore Bubble Gun,12,20.0,25.0,1,2,9
Manticore Bubble Gun,13,15.0,25.0,1,2,16
Manticore Bubble Gun,14,5.0,25.0,1,2,24
Manticore Bubble Gun,15,1.0,25.0,1,2,41
Manticore Cannon,1,100.0,0.0,0,0,0
Manticore Cannon,2,100.0,0.0,0,0,1
Manticore Cannon,3,100.0,0.0,0,0,1
Manticore Cannon,4,100.0,0.0,0,0,1
Manticore Cannon,5,100.0,0.0,0,0,1
Manticore Cannon,6,100.0,0.0,0,0,1
Manticore Cannon,7,45.0,25.0,0,1,2
Manticore Cannon,8,40.0,25.0,0,2,2
Manticore Cannon,9,35.0,25.0,0,2,2
Manticore Cannon,10,30.0,25.0,1,2,4
Manticore Cannon,11,25.0,25.0,1,2,6
Manticore Cannon,12,20.0,25.0,1,2,9
Manticore Cannon,13,15.0,25.0,1,2,16
Manticore Cannon,14,5.0,25.0,1,2,24
Manticore Cannon,15,1.0,25.0,1,2,41
Manticore Chakram,1,100.0,0.0,0,0,0
Manticore Chakram,2,100.0,0.0,0,0,1
Manticore Chakram,3,100.0,0.0,0,0,1
Manticore Chakram,4,100.0,0.0,0,0,1
Manticore Chakram,5,100.0,0.0,0,0,1
Manticore Chakram,6,100.0,0.0,0,0,1
Manticore Chakram,7,45.0,25.0,0,1,2
Manticore Chakram,8,40.0,25.0,0,2,2
Manticore Chakram,9,35.0,25.0,0,2,2
Manticore Chakram,10,30.0,25.0,1,2,4
Manticore Chakram,11,25.0,25.0,1,2,6
Manticore Chakram,12,20.0,25.0,1,2,9
Manticore Chakram,13,15.0,25.0,1,2,16
Manticore Chakram,14,5.0,25.0,1,2,24
Manticore Chakram,15,1.0,25.0,1,2,41
Manticore Charm,1,100.0,0.0,0,0,0
Manticore Charm,2,100.0,0.0,0,0,0
Manticore Charm,3,100.0,0.0,0,0,0
Manticore Charm,4,100.0,0.0,0,0,0
Manticore Charm,5,100.0,0.0,0,0,0
Manticore Charm,6,100.0,0.0,0,0,0
Manticore Charm,7,45.0,25.0,0,1,1
Manticore Charm,8,40.0,25.0,0,2,1
Manticore Charm,9,35.0,25.0,0,2,1
Manticore Charm,10,30.0,25.0,1,2,2
Manticore Charm,11,25.0,25.0,1,2,3
Manticore Charm,12,20.0,25.0,1,2,4
Manticore Charm,13,15.0,25.0,1,2,8
Manticore Charm,14,5.0,25.0,1,2,12
Manticore Charm,15,1.0,25.0,1,2,20
Manticore Chori,1,100.0,0.0,0,0,0
Manticore Chori,2,100.0,0.0,0,0,0
Manticore Chori,3,100.0,0.0,0,0,0
Manticore Chori,4,100.0,0.0,0,0,0
Manticore Chori,5,100.0,0.0,0,0,0
Manticore Chori,6,100.0,0.0,0,0,0
Manticore Chori,7,45.0,25.0,0,1,0
Manticore Chori,8,40.0,25.0,0,2,0
Manticore Chori,9,35.0,25.0,0,2,0
Manticore Chori,10,30.0,25.0,1,2,1
Manticore Chori,11,25.0,25.0,1,2,2
Manticore Chori,12,20.0,25.0,1,2,3
Manticore Chori,13,15.0,25.0,1,2,5
Manticore Chori,14,5.0,25.0,1,2,8
Manticore Chori,15,1.0,25.0,1,2,14
Manticore Crossbow,1,100.0,0.0,0,0,0
Manticore Crossbow,2,100.0,0.0,0,0,1
Manticore Crossbow,3,100.0,0.0,0,0,1
Manticore Crossbow,4,100.0,0.0,0,0,1
Manticore Crossbow,5,100.0,0.0,0,0,1
Manticore Crossbow,6,100.0,0.0,0,0,1
Manticore Crossbow,7,45.0,25.0,0,1,2
Manticore Crossbow,8,40.0,25.0,0,2,2
Manticore Crossbow,9,35.0,25.0,0,2,2
Manticore Crossbow,10,30.0,25.0,1,2,4
Manticore Crossbow,11,25.0,25.0,1,2,6
Manticore Crossbow,12,20.0,25.0,1,2,9
Manticore Crossbow,13,15.0,25.0,1,2,16
Manticore Crossbow,14,5.0,25.0,1,2,24
Manticore Crossbow,15,1.0,25.0,1,2,41
Manticore Cuffs,1,100.0,0.0,0,0,0
Manticore Cuffs,2,100.0,0.0,0,0,0
Manticore Cuffs,3,100.0,0.0,0,0,0
Manticore Cuffs,4,100.0,0.0,0,0,0
Manticore Cuffs,5,100.0,0.0,0,0,0
Manticore Cuffs,6,100.0,0.0,0,0,0
Manticore Cuffs,7,45.0,25.0,0,1,0
Manticore Cuffs,8,40.0,25.0,0,2,0
Manticore Cuffs,9,35.0,25.0,0,2,0
Manticore Cuffs,10,30.0,25.0,1,2,0
Manticore Cuffs,11,25.0,25.0,1,2,0
Manticore Cuffs,12,20.0,25.0,1,2,0
Manticore Cuffs,13,15.0,25.0,1,2,1
Manticore Cuffs,14,5.0,25.0,1,2,2
Manticore Cuffs,15,1.0,25.0,1,2,4
Manticore Dagger,1,100.0,0.0,0,0,0
Manticore Dagger,2,100.0,0.0,0,0,1
Manticore Dagger,3,100.0,0.0,0,0,1
Manticore Dagger,4,100.0,0.0,0,0,1
Manticore Dagger,5,100.0,0.0,0,0,1
Manticore Dagger,6,100.0,0.0,0,0,1
Manticore Dagger,7,45.0,25.0,0,1,2
Manticore Dagger,8,40.0,25.0,0,2,2
Manticore Dagger,9,35.0,25.0,0,2,2
Manticore Dagger,10,30.0,25.0,1,2,4
Manticore Dagger,11,25.0,25.0,1,2,6
Manticore Dagger,12,20.0,25.0,1,2,9
Manticore Dagger,13,15.0,25.0,1,2,16
Manticore Dagger,14,5.0,25.0,1,2,24
Manticore Dagger,15,1.0,25.0,1,2,41
Manticore Fan,1,100.0,0.0,0,0,0
Manticore Fan,2,100.0,0.0,0,0,1
Manticore Fan,3,100.0,0.0,0,0,1
Manticore Fan,4,100.0,0.0,0,0,1
Manticore Fan,5,100.0,0.0,0,0,1
Manticore Fan,6,100.0,0.0,0,0,1
Manticore Fan,7,45.0,25.0,0,1,2
Manticore Fan,8,40.0,25.0,0,2,2
Manticore Fan,9,35.0,25.0,0,2,2
Manticore Fan,10,30.0,25.0,1,2,4
Manticore Fan,11,25.0,25.0,1,2,6
Manticore Fan,12,20.0,25.0,1,2,9
Manticore Fan,13,15.0,25.0,1,2,16
Manticore Fan,14,5.0,25.0,1,2,24
Manticore Fan,15,1.0,25.0,1,2,41
Manticore Flail,1,100.0,0.0,0,0,0
Manticore Flail,2,100.0,0.0,0,0,1
Manticore Flail,3,100.0,0.0,0,0,1
Manticore Flail,4,100.0,0.0,0,0,1
Manticore Flail,5,100.0,0.0,0,0,1
Manticore Flail,6,100.0,0.0,0,0,1
Manticore Flail,7,45.0,25.0,0,1,2
Manticore Flail,8,40.0,25.0,0,2,2
Manticore Flail,9,35.0,25.0,0,2,2
Manticore Flail,10,30.0,25.0,1,2,4
Manticore Flail,11,25.0,25.0,1,2,6
Manticore Flail,12,20.0,25.0,1,2,9
Manticore Flail,13,15.0,25.0,1,2,16
Manticore Flail,14,5.0,25.0,1,2,24
Manticore Flail,15,1.0,25.0,1,2,41
Manticore Galero,1,100.0,0.0,0,0,0
Manticore Galero,2,100.0,0.0,0,0,0
Manticore Galero,3,100.0,0.0,0,0,0
Manticore Galero,4,100.0,0.0,0,0,0
Manticore Galero,5,100.0,0.0,0,0,0
Manticore Galero,6,100.0,0.0,0,0,0
Manticore Galero,7,45.0,25.0,0,1,0
Manticore Galero,8,40.0,25.0,0,2,0
Manticore Galero,9,35.0,25.0,0,2,0
Manticore Galero,10,30.0,25.0,1,2,0
Manticore Galero,11,25.0,25.0,1,2,1
Manticore Galero,12,20.0,25.0,1,2,1
Manticore Galero,13,15.0,25.0,1,2,2
Manticore Galero,14,5.0,25.0,1,2,4
Manticore Galero,15,1.0,25.0,1,2,7
Manticore Gauntlets,1,100.0,0.0,0,0,0
Manticore Gauntlets,2,100.0,0.0,0,0,0
Manticore Gauntlets,3,100.0,0.0,0,0,0
Manticore Gauntlets,4,100.0,0.0,0,0,0
Manticore Gauntlets,5,100.0,0.0,0,0,0
Manticore Gauntlets,6,100.0,0.0,0,0,0
Manticore Gauntlets,7,45.0,25.0,0,1,1
Manticore Gauntlets,8,40.0,25.0,0,2,1
Manticore Gauntlets,9,35.0,25.0,0,2,1
Manticore Gauntlets,10,30.0,25.0,1,2,2
Manticore Gauntlets,11,25.0,25.0,1,2,3
Manticore Gauntlets,12,20.0,25.0,1,2,4
Manticore Gauntlets,13,15.0,25.0,1,2,8
Manticore Gauntlets,14,5.0,25.0,1,2,12
Manticore Gauntlets,15,1.0,25.0,1,2,20
Manticore Gloves,1,100.0,0.0,0,0,0
Manticore Gloves,2,100.0,0.0,0,0,0
Manticore Gloves,3,100.0,0.0,0,0,0
Manticore Gloves,4,100.0,0.0,0,0,0
Manticore Gloves,5,100.0,0.0,0,0,0
Manticore Gloves,6,100.0,0.0,0,0,0
Manticore Gloves,7,45.0,25.0,0,1,0
Manticore Gloves,8,40.0,25.0,0,2,0
Manticore Gloves,9,35.0,25.0,0,2,0
Manticore Gloves,10,30.0,25.0,1,2,0
Manticore Gloves,11,25.0,25.0,1,2,0
Manticore Gloves,12,20.0,25.0,1,2,0
Manticore Gloves,13,15.0,25.0,1,2,1
Manticore Gloves,14,5.0,25.0,1,2,2
Manticore Gloves,15,1.0,25.0,1,2,4
Manticore Greaves,1,100.0,0.0,0,0,0
Manticore Greaves,2,100.0,0.0,0,0,0
Manticore Greaves,3,100.0,0.0,0,0,0
Manticore Greaves,4,100.0,0.0,0,0,0
Manticore Greaves,5,100.0,0.0,0,0,0
Manticore Greaves,6,100.0,0.0,0,0,0
Manticore Greaves,7,45.0,25.0,0,1,0
Manticore Greaves,8,40.0,25.0,0,2,0
Manticore Greaves,9,35.0,25.0,0,2,0
Manticore Greaves,10,30.0,25.0,1,2,1
Manticore Greaves,11,25.0,25.0,1,2,1
Manticore Greaves,12,20.0,25.0,1,2,2
Manticore Greaves,13,15.0,25.0,1,2,4
Manticore Greaves,14,5.0,25.0,1,2,6
Manticore Greaves,15,1.0,25.0,1,2,11
Manticore Hammer,1,100.0,0.0,0,0,0
Manticore Hammer,2,100.0,0.0,0,0,1
Manticore Hammer,3,100.0,0.0,0,0,1
Manticore Hammer,4,100.0,0.0,0,0,1
Manticore Hammer,5,100.0,0.0,0,0,1
Manticore Hammer,6,100.0,0.0,0,0,1
Manticore Hammer,7,45.0,25.0,0,1,2
Manticore Hammer,8,40.0,25.0,0,2,2
Manticore Hammer,9,35.0,25.0,0,2,2
Manticore Hammer,10,30.0,25.0,1,2,4
Manticore Hammer,11,25.0,25.0,1,2,6
Manticore Hammer,12,20.0,25.0,1,2,9
Manticore Hammer,13,15.0,25.0,1,2,16
Manticore Hammer,14,5.0,25.0,1,2,24
Manticore Hammer,15,1.0,25.0,1,2,41
Manticore Headband,1,100.0,0.0,0,0,0
Manticore Headband,2,100.0,0.0,0,0,0
Manticore Headband,3,100.0,0.0,0,0,0
Manticore Headband,4,100.0,0.0,0,0,0
Manticore Headband,5,100.0,0.0,0,0,0
Manticore Headband,6,100.0,0.0,0,0,0
Manticore Headband,7,45.0,25.0,0,1,0
Manticore Headband,8,40.0,25.0,0,2,0
Manticore Headband,9,35.0,25.0,0,2,0
Manticore Headband,10,30.0,25.0,1,2,0
Manticore Headband,11,25.0,25.0,1,2,1
Manticore Headband,12,20.0,25.0,1,2,1
Manticore Headband,13,15.0,25.0,1,2,2
Manticore Headband,14,5.0,25.0,1,2,4
Manticore Headband,15,1.0,25.0,1,2,7
Manticore Heels,1,100.0,0.0,0,0,0
Manticore Heels,2,100.0,0.0,0,0,0
Manticore Heels,3,100.0,0.0,0,0,0
Manticore Heels,4,100.0,0.0,0,0,0
Manticore Heels,5,100.0,0.0,0,0,0
Manticore Heels,6,100.0,0.0,0,0,0
Manticore Heels,7,45.0,25.0,0,1,0
Manticore Heels,8,40.0,25.0,0,2,0
Manticore Heels,9,35.0,25.0,0,2,0
Manticore Heels,10,30.0,25.0,1,2,0
Manticore Heels,11,25.0,25.0,1,2,0
Manticore Heels,12,20.0,25.0,1,2,0
Manticore Heels,13,15.0,25.0,1,2,1
Manticore Heels,14,5.0,25.0,1,2,2
Manticore Heels,15,1.0,25.0,1,2,4
Manticore Helmet,1,100.0,0.0,0,0,0
Manticore Helmet,2,100.0,0.0,0,0,0
Manticore Helmet,3,100.0,0.0,0,0,0
Manticore Helmet,4,100.0,0.0,0,0,0
Manticore Helmet,5,100.0,0.0,0,0,0
Manticore Helmet,6,100.0,0.0,0,0,0
Manticore Helmet,7,45.0,25.0,0,1,0
Manticore Helmet,8,40.0,25.0,0,2,0
Manticore Helmet,9,35.0,25.0,0,2,0
Manticore Helmet,10,30.0,25.0,1,2,0
Manticore Helmet,11,25.0,25.0,1,2,1
Manticore Helmet,12,20.0,25.0,1,2,1
Manticore Helmet,13,15.0,25.0,1,2,2
Manticore Helmet,14,5.0,25.0,1,2,4
Manticore Helmet,15,1.0,25.0,1,2,7
Manticore Jutti,1,100.0,0.0,0,0,0
Manticore Jutti,2,100.0,0.0,0,0,0
Manticore Jutti,3,100.0,0.0,0,0,0
Manticore Jutti,4,100.0,0.0,0,0,0
Manticore Jutti,5,100.0,0.0,0,0,0
Manticore Jutti,6,100.0,0.0,0,0,0
Manticore Jutti,7,45.0,25.0,0,1,0
Manticore Jutti,8,40.0,25.0,0,2,0
Manticore Jutti,9,35.0,25.0,0,2,0
Manticore Jutti,10,30.0,25.0,1,2,0
Manticore Jutti,11,25.0,25.0,1,2,0
Manticore Jutti,12,20.0,25.0,1,2,0
Manticore Jutti,13,15.0,25.0,1,2,1
Manticore Jutti,14,5.0,25.0,1,2,2
Manticore Jutti,15,1.0,25.0,1,2,4
Manticore Knee Socks,1,100.0,0.0,0,0,0
Manticore Knee Socks,2,100.0,0.0,0,0,0
Manticore Knee Socks,3,100.0,0.0,0,0,0
Manticore Knee Socks,4,100.0,0.0,0,0,0
